T,I_1,I_2,I_3,I_4,I_5,I_6,I_7,I_8,I_9,I_10
7.1406,0,0,0,2.20983099407848,0,0,0,0,0,0
7.1424,0,0,0,2.2097970343607,0,0,0,0,0,0
7.1442,0,0,0,2.20976255640225,0,0,0,0,0,0
7.146,0,0,0,2.20972756129042,0,0,0,0,0,0
7.1478,0,0,0,2.20969205011509,0,0,0,0,0,0
7.1496,0,0,0,2.20965602396867,0,0,0,0,0,0
7.1514,0,0,0,2.20961948394619,0,0,0,0,0,0
7.1532,0,0,0,2.20958243114523,0,0,0,0,0,0
7.155,0,0,0,2.20954486666593,0,0,0,0,0,0
7.1568,0,0,0,2.20950679161102,0,0,0,0,0,0
7.1586,0,0,0,2.2094682070858,0,0,0,0,0,0
7.1604,0,0,0,2.20942911419814,0,0,0,0,0,0
7.1622,0,0,0,2.20938951405846,0,0,0,0,0,0
7.164,0,0,0,2.20934940777979,0,0,0,0,0,0
7.1658,0,0,0,2.20930879647771,0,0,0,0,0,0
7.1676,0,0,0,2.20926768127036,0,0,0,0,0,0
7.1694,0,0,0,2.20922606327848,0,0,0,0,0,0
7.1712,0,0,0,2.20918394362536,0,0,0,0,0,0
7.173,0,0,0,2.20914132343688,0,0,0,0,0,0
7.1748,0,0,0,2.20909820384146,0,0,0,0,0,0
7.1766,0,0,0,2.20905458597013,0,0,0,0,0,0
7.1784,0,0,0,2.20901047095646,0,0,0,0,0,0
7.1802,0,0,0,2.20896585993662,0,0,0,0,0,0
7.182,0,0,0,2.20892075404933,0,0,0,0,0,0
7.1838,0,0,0,2.20887515443588,0,0,0,0,0,0
7.1856,0,0,0,2.20882906224016,0,0,0,0,0,0
7.1874,0,0,0,2.2087824786086,0,0,0,0,0,0
7.1892,0,0,0,2.20873540469021,0,0,0,0,0,0
7.191,0,0,0,2.20868784163658,0,0,0,0,0,0
7.1928,0,0,0,2.20863979060187,0,0,0,0,0,0
7.1946,0,0,0,2.20859125274281,0,0,0,0,0,0
7.1964,0,0,0,2.20854222921869,0,0,0,0,0,0
7.1982,0,0,0,2.2084927211914,0,0,0,0,0,0
7.2,0,0,0,2.20844272982536,0,0,0,0,0,0
7.2018,0,0,0,2.2083922562876,0,0,0,0,0,0
7.2036,0,0,0,2.20834130174771,0,0,0,0,0,0
7.2054,0,0,0,2.20828986737784,0,0,0,0,0,0
7.2072,0,0,0,2.20823795435273,0,0,0,0,0,0
7.209,0,0,0,2.20818556384967,0,0,0,0,0,0
7.2108,0,0,0,2.20813269704854,0,0,0,0,0,0
7.2126,0,0,0,2.20807935513179,0,0,0,0,0,0
7.2144,0,0,0,2.20802553928443,0,0,0,0,0,0
7.2162,0,0,0,2.20797125069405,0,0,0,0,0,0
7.218,0,0,0,2.20791649055081,0,0,0,0,0,0
7.2198,0,0,0,2.20786126004744,0,0,0,0,0,0
7.2216,0,0,0,2.20780556037925,0,0,0,0,0,0
7.2234,0,0,0,2.20774939274411,0,0,0,0,0,0
7.2252,0,0,0,2.20769275834246,0,0,0,0,0,0
7.227,0,0,0,2.20763565837734,0,0,0,0,0,0
7.2288,0,0,0,2.20757809405432,0,0,0,0,0,0
7.2306,0,0,0,2.20752006658157,0,0,0,0,0,0
7.2324,0,0,0,2.20746157716983,0,0,0,0,0,0
7.2342,0,0,0,2.20740262703239,0,0,0,0,0,0
7.236,0,0,0,2.20734321738514,0,0,0,0,0,0
7.2378,0,0,0,2.20728334944652,0,0,0,0,0,0
7.2396,0,0,0,2.20722302443755,0,0,0,0,0,0
7.2414,0,0,0,2.20716224358183,0,0,0,0,0,0
7.2432,0,0,0,2.20710100687033,0,0,0,0,0,0
7.245,0,0,0,2.20703930862797,0,0,0,0,0,0
7.2468,0,0,0,2.20697714907352,0,0,0,0,0,0
7.2486,0,0,0,2.20691452950652,0,0,0,0,0,0
7.2504,0,0,0,2.20685145122574,0,0,0,0,0,0
7.2522,0,0,0,2.20678791552924,0,0,0,0,0,0
7.254,0,0,0,2.20672392371433,0,0,0,0,0,0
7.2558,0,0,0,2.20665947707757,0,0,0,0,0,0
7.2576,0,0,0,2.2065945769148,0,0,0,0,0,0
7.2594,0,0,0,2.20652922452111,0,0,0,0,0,0
7.2612,0,0,0,2.20646342119085,0,0,0,0,0,0
7.263,0,0,0,2.20639716821766,0,0,0,0,0,0
7.2648,0,0,0,2.20633046689441,0,0,0,0,0,0
7.2666,0,0,0,2.20626331851323,0,0,0,0,0,0
7.2684,0,0,0,2.20619572436554,0,0,0,0,0,0
7.2702,0,0,0,2.206127685742,0,0,0,0,0,0
7.272,0,0,0,2.20605920393255,0,0,0,0,0,0
7.2738,0,0,0,2.20599028022636,0,0,0,0,0,0
7.2756,0,0,0,2.2059209159119,0,0,0,0,0,0
7.2774,0,0,0,2.20585111227688,0,0,0,0,0,0
7.2792,0,0,0,2.20578087060827,0,0,0,0,0,0
7.281,0,0,0,2.20571019219232,0,0,0,0,0,0
7.2828,0,0,0,2.20563907831452,0,0,0,0,0,0
7.2846,0,0,0,2.20556753025963,0,0,0,0,0,0
7.2864,0,0,0,2.20549554931169,0,0,0,0,0,0
7.2882,0,0,0,2.20542313675397,0,0,0,0,0,0
7.29,0,0,0,2.20535029386902,0,0,0,0,0,0
7.2918,0,0,0,2.20527702193866,0,0,0,0,0,0
7.2936,0,0,0,2.20520332224396,0,0,0,0,0,0
7.2954,0,0,0,2.20512919606526,0,0,0,0,0,0
7.2972,0,0,0,2.20505464468213,0,0,0,0,0,0
7.299,0,0,0,2.20497966937346,0,0,0,0,0,0
7.3008,0,0,0,2.20490427141735,0,0,0,0,0,0
7.3026,0,0,0,2.20482845209119,0,0,0,0,0,0
7.3044,0,0,0,2.20475221267163,0,0,0,0,0,0
7.3062,0,0,0,2.20467555443456,0,0,0,0,0,0
7.308,0,0,0,2.20459847865516,0,0,0,0,0,0
7.3098,0,0,0,2.20452098660785,0,0,0,0,0,0
7.3116,0,0,0,2.20444307956634,0,0,0,0,0,0
7.3134,0,0,0,2.20436475880357,0,0,0,0,0,0
7.3152,0,0,0,2.20428602559176,0,0,0,0,0,0
7.317,0,0,0,2.20420688120238,0,0,0,0,0,0
7.3188,0,0,0,2.20412732690618,0,0,0,0,0,0
7.3206,0,0,0,2.20404736397317,0,0,0,0,0,0
7.3224,0,0,0,2.20396699367259,0,0,0,0,0,0
7.3242,0,0,0,2.20388621727298,0,0,0,0,0,0
7.326,0,0,0,2.20380503604213,0,0,0,0,0,0
7.3278,0,0,0,2.20372345124709,0,0,0,0,0,0
7.3296,0,0,0,2.20364146415416,0,0,0,0,0,0
7.3314,0,0,0,2.20355907602893,0,0,0,0,0,0
7.3332,0,0,0,2.20347628813622,0,0,0,0,0,0
7.335,0,0,0,2.20339310174014,0,0,0,0,0,0
7.3368,0,0,0,2.20330951810405,0,0,0,0,0,0
7.3386,0,0,0,2.20322553849056,0,0,0,0,0,0
7.3404,0,0,0,2.20314116416157,0,0,0,0,0,0
7.3422,0,0,0,2.20305639637821,0,0,0,0,0,0
7.344,0,0,0,2.20297123640089,0,0,0,0,0,0
7.3458,0,0,0,2.20288568548929,0,0,0,0,0,0
7.3476,0,0,0,2.20279974490233,0,0,0,0,0,0
7.3494,0,0,0,2.20271341589821,0,0,0,0,0,0
7.3512,0,0,0,2.20262669973439,0,0,0,0,0,0
7.353,0,0,0,2.20253959766758,0,0,0,0,0,0
7.3548,0,0,0,2.20245211095376,0,0,0,0,0,0
7.3566,0,0,0,2.20236424084817,0,0,0,0,0,0
7.3584,0,0,0,2.20227598860532,0,0,0,0,0,0
7.3602,0,0,0,2.20218735547897,0,0,0,0,0,0
7.362,0,0,0,2.20209834272215,0,0,0,0,0,0
7.3638,0,0,0,2.20200895158715,0,0,0,0,0,0
7.3656,0,0,0,2.20191918332552,0,0,0,0,0,0
7.3674,0,0,0,2.20182903918807,0,0,0,0,0,0
7.3692,0,0,0,2.20173852042488,0,0,0,0,0,0
7.371,0,0,0,2.20164762828528,0,0,0,0,0,0
7.3728,0,0,0,2.20155636401788,0,0,0,0,0,0
7.3746,0,0,0,2.20146472887054,0,0,0,0,0,0
7.3764,0,0,0,2.20137272409038,0,0,0,0,0,0
7.3782,0,0,0,2.20128035092378,0,0,0,0,0,0
7.38,0,0,0,2.20118761061639,0,0,0,0,0,0
7.3818,0,0,0,2.20109450441313,0,0,0,0,0,0
7.3836,0,0,0,2.20100103355815,0,0,0,0,0,0
7.3854,0,0,0,2.20090719929491,0,0,0,0,0,0
7.3872,0,0,0,2.20081300286608,0,0,0,0,0,0
7.389,0,0,0,2.20071844551363,0,0,0,0,0,0
7.3908,0,0,0,2.20062352847877,0,0,0,0,0,0
7.3926,0,0,0,2.200528253002,0,0,0,0,0,0
7.3944,0,0,0,2.20043262032304,0,0,0,0,0,0
7.3962,0,0,0,2.20033663168091,0,0,0,0,0,0
7.398,0,0,0,2.20024028831387,0,0,0,0,0,0
7.3998,0,0,0,2.20014359145946,0,0,0,0,0,0
7.4016,0,0,0,2.20004654235445,0,0,0,0,0,0
7.4034,0,0,0,2.19994914223491,0,0,0,0,0,0
7.4052,0,0,0,2.19985139233615,0,0,0,0,0,0
7.407,0,0,0,2.19975329389275,0,0,0,0,0,0
7.4088,0,0,0,2.19965484813854,0,0,0,0,0,0
7.4106,0,0,0,2.19955605630663,0,0,0,0,0,0
7.4124,0,0,0,2.19945691962938,0,0,0,0,0,0
7.4142,0,0,0,2.19935743933841,0,0,0,0,0,0
7.416,0,0,0,2.19925761666462,0,0,0,0,0,0
7.4178,0,0,0,2.19915745283814,0,0,0,0,0,0
7.4196,0,0,0,2.19905694908839,0,0,0,0,0,0
7.4214,0,0,0,2.19895610664404,0,0,0,0,0,0
7.4232,0,0,0,2.19885492673303,0,0,0,0,0,0
7.425,0,0,0,2.19875341058256,0,0,0,0,0,0
7.4268,0,0,0,2.19865155941908,0,0,0,0,0,0
7.4286,0,0,0,2.19854937446831,0,0,0,0,0,0
7.4304,0,0,0,2.19844685695523,0,0,0,0,0,0
7.4322,0,0,0,2.1983440081041,0,0,0,0,0,0
7.434,0,0,0,2.19824082913841,0,0,0,0,0,0
7.4358,0,0,0,2.19813732128094,0,0,0,0,0,0
7.4376,0,0,0,2.19803348575371,0,0,0,0,0,0
7.4394,0,0,0,2.19792932377802,0,0,0,0,0,0
7.4412,0,0,0,2.19782483657442,0,0,0,0,0,0
7.443,0,0,0,2.19772002536273,0,0,0,0,0,0
7.4448,0,0,0,2.19761489136202,0,0,0,0,0,0
7.4466,0,0,0,2.19750943579065,0,0,0,0,0,0
7.4484,0,0,0,2.1974036598662,0,0,0,0,0,0
7.4502,0,0,0,2.19729756480555,0,0,0,0,0,0
7.452,0,0,0,2.19719115182481,0,0,0,0,0,0
7.4538,0,0,0,2.19708442213939,0,0,0,0,0,0
7.4556,0,0,0,2.19697737696392,0,0,0,0,0,0
7.4574,0,0,0,2.19687001751233,0,0,0,0,0,0
7.4592,0,0,0,2.19676234499777,0,0,0,0,0,0
7.461,0,0,0,2.1966543606327,0,0,0,0,0,0
7.4628,0,0,0,2.19654606562881,0,0,0,0,0,0
7.4646,0,0,0,2.19643746119706,0,0,0,0,0,0
7.4664,0,0,0,2.19632854854766,0,0,0,0,0,0
7.4682,0,0,0,2.19621932889012,0,0,0,0,0,0
7.47,0,0,0,2.19610980343316,0,0,0,0,0,0
7.4718,0,0,0,2.1959999733848,0,0,0,0,0,0
7.4736,0,0,0,2.19588983995232,0,0,0,0,0,0
7.4754,0,0,0,2.19577940434223,0,0,0,0,0,0
7.4772,0,0,0,2.19566866776034,0,0,0,0,0,0
7.479,0,0,0,2.19555763141169,0,0,0,0,0,0
7.4808,0,0,0,2.19544629650062,0,0,0,0,0,0
7.4826,0,0,0,2.1953346642307,0,0,0,0,0,0
7.4844,0,0,0,2.19522273580476,0,0,0,0,0,0
7.4862,0,0,0,2.19511051242492,0,0,0,0,0,0
7.488,0,0,0,2.19499799529255,0,0,0,0,0,0
7.4898,0,0,0,2.19488518560825,0,0,0,0,0,0
7.4916,0,0,0,2.19477208457194,0,0,0,0,0,0
7.4934,0,0,0,2.19465869338275,0,0,0,0,0,0
7.4952,0,0,0,2.19454501323911,0,0,0,0,0,0
7.497,0,0,0,2.19443104533869,0,0,0,0,0,0
7.4988,0,0,0,2.19431679087842,0,0,0,0,0,0
7.5006,0,0,0,2.19420225105451,0,0,0,0,0,0
7.5024,0,0,0,2.19408742706242,0,0,0,0,0,0
7.5042,0,0,0,2.19397232009686,0,0,0,0,0,0
7.506,0,0,0,2.19385693135184,0,0,0,0,0,0
7.5078,0,0,0,2.19374126202059,0,0,0,0,0,0
7.5096,0,0,0,2.19362531329562,0,0,0,0,0,0
7.5114,0,0,0,2.1935090863687,0,0,0,0,0,0
7.5132,0,0,0,2.19339258243088,0,0,0,0,0,0
7.515,0,0,0,2.19327580267244,0,0,0,0,0,0
7.5168,0,0,0,2.19315874828294,0,0,0,0,0,0
7.5186,0,0,0,2.1930414204512,0,0,0,0,0,0
7.5204,0,0,0,2.1929238203653,0,0,0,0,0,0
7.5222,0,0,0,2.19280594921259,0,0,0,0,0,0
7.524,0,0,0,2.19268780817967,0,0,0,0,0,0
7.5258,0,0,0,2.19256939845241,0,0,0,0,0,0
7.5276,0,0,0,2.19245072121594,0,0,0,0,0,0
7.5294,0,0,0,2.19233177765464,0,0,0,0,0,0
7.5312,0,0,0,2.19221256895218,0,0,0,0,0,0
7.533,0,0,0,2.19209309629146,0,0,0,0,0,0
7.5348,0,0,0,2.19197336085467,0,0,0,0,0,0
7.5366,0,0,0,2.19185336382324,0,0,0,0,0,0
7.5384,0,0,0,2.19173310637788,0,0,0,0,0,0
7.5402,0,0,0,2.19161258969854,0,0,0,0,0,0
7.542,0,0,0,2.19149181496446,0,0,0,0,0,0
7.5438,0,0,0,2.19137078335411,0,0,0,0,0,0
7.5456,0,0,0,2.19124949604526,0,0,0,0,0,0
7.5474,0,0,0,2.1911279542149,0,0,0,0,0,0
7.5492,0,0,0,2.19100615903932,0,0,0,0,0,0
7.551,0,0,0,2.19088411169405,0,0,0,0,0,0
7.5528,0,0,0,2.19076181335388,0,0,0,0,0,0
7.5546,0,0,0,2.19063926519288,0,0,0,0,0,0
7.5564,0,0,0,2.19051646838436,0,0,0,0,0,0
7.5582,0,0,0,2.1903934241009,0,0,0,0,0,0
7.56,0,0,0,2.19027013351436,0,0,0,0,0,0
7.5618,0,0,0,2.19014659779584,0,0,0,0,0,0
7.5636,0,0,0,2.19002281811571,0,0,0,0,0,0
7.5654,0,0,0,2.1898987956436,0,0,0,0,0,0
7.5672,0,0,0,2.1897745315484,0,0,0,0,0,0
7.569,0,0,0,2.18965002699826,0,0,0,0,0,0
7.5708,0,0,0,2.18952528316061,0,0,0,0,0,0
7.5726,0,0,0,2.18940030120212,0,0,0,0,0,0
7.5744,0,0,0,2.18927508228873,0,0,0,0,0,0
7.5762,0,0,0,2.18914962758565,0,0,0,0,0,0
7.578,0,0,0,2.18902393825734,0,0,0,0,0,0
7.5798,0,0,0,2.18889801546752,0,0,0,0,0,0
7.5816,0,0,0,2.18877186037919,0,0,0,0,0,0
7.5834,0,0,0,2.18864547415459,0,0,0,0,0,0
7.5852,0,0,0,2.18851885795525,0,0,0,0,0,0
7.587,0,0,0,2.18839201294192,0,0,0,0,0,0
7.5888,0,0,0,2.18826494027466,0,0,0,0,0,0
7.5906,0,0,0,2.18813764111275,0,0,0,0,0,0
7.5924,0,0,0,2.18801011661476,0,0,0,0,0,0
7.5942,0,0,0,2.18788236793851,0,0,0,0,0,0
7.596,0,0,0,2.18775439624109,0,0,0,0,0,0
7.5978,0,0,0,2.18762620267884,0,0,0,0,0,0
7.5996,0,0,0,2.18749778840736,0,0,0,0,0,0
7.6014,0,0,0,2.18736915458154,0,0,0,0,0,0
7.6032,0,0,0,2.1872403023555,0,0,0,0,0,0
7.605,0,0,0,2.18711123288263,0,0,0,0,0,0
7.6068,0,0,0,2.1869819473156,0,0,0,0,0,0
7.6086,0,0,0,2.18685244680632,0,0,0,0,0,0
7.6104,0,0,0,2.18672273250597,0,0,0,0,0,0
7.6122,0,0,0,2.186592805565,0,0,0,0,0,0
7.614,0,0,0,2.1864626671331,0,0,0,0,0,0
7.6158,0,0,0,2.18633231835925,0,0,0,0,0,0
7.6176,0,0,0,2.18620176039166,0,0,0,0,0,0
7.6194,0,0,0,2.18607099437784,0,0,0,0,0,0
7.6212,0,0,0,2.18594002146454,0,0,0,0,0,0
7.623,0,0,0,2.18580884279776,0,0,0,0,0,0
7.6248,0,0,0,2.18567745952279,0,0,0,0,0,0
7.6266,0,0,0,2.18554587278415,0,0,0,0,0,0
7.6284,0,0,0,2.18541408372566,0,0,0,0,0,0
7.6302,0,0,0,2.18528209349038,0,0,0,0,0,0
7.632,0,0,0,2.18514990322062,0,0,0,0,0,0
7.6338,0,0,0,2.18501751405798,0,0,0,0,0,0
7.6356,0,0,0,2.1848849271433,0,0,0,0,0,0
7.6374,0,0,0,2.18475214361669,0,0,0,0,0,0
7.6392,0,0,0,2.18461916461752,0,0,0,0,0,0
7.641,0,0,0,2.18448599128443,0,0,0,0,0,0
7.6428,0,0,0,2.18435262475532,0,0,0,0,0,0
7.6446,0,0,0,2.18421906616733,0,0,0,0,0,0
7.6464,0,0,0,2.1840853166569,0,0,0,0,0,0
7.6482,0,0,0,2.1839513773597,0,0,0,0,0,0
7.65,0,0,0,2.18381724941067,0,0,0,0,0,0
7.6518,0,0,0,2.18368293394403,0,0,0,0,0,0
7.6536,0,0,0,2.18354843209324,0,0,0,0,0,0
7.6554,0,0,0,2.18341374499102,0,0,0,0,0,0
7.6572,0,0,0,2.18327887376938,0,0,0,0,0,0
7.659,0,0,0,2.18314381955956,0,0,0,0,0,0
7.6608,0,0,0,2.18300858349208,0,0,0,0,0,0
7.6626,0,0,0,2.18287316669672,0,0,0,0,0,0
7.6644,0,0,0,2.18273757030251,0,0,0,0,0,0
7.6662,0,0,0,2.18260179543777,0,0,0,0,0,0
7.668,0,0,0,2.18246584323004,0,0,0,0,0,0
7.6698,0,0,0,2.18232971480617,0,0,0,0,0,0
7.6716,0,0,0,2.18219341129222,0,0,0,0,0,0
7.6734,0,0,0,2.18205693381357,0,0,0,0,0,0
7.6752,0,0,0,2.1819202834948,0,0,0,0,0,0
7.677,0,0,0,2.18178346145981,0,0,0,0,0,0
7.6788,0,0,0,2.18164646883172,0,0,0,0,0,0
7.6806,0,0,0,2.18150930673294,0,0,0,0,0,0
7.6824,0,0,0,2.18137197628511,0,0,0,0,0,0
7.6842,0,0,0,2.18123447860917,0,0,0,0,0,0
7.686,0,0,0,2.18109681482529,0,0,0,0,0,0
7.6878,0,0,0,2.18095898605292,0,0,0,0,0,0
7.6896,0,0,0,2.18082099341077,0,0,0,0,0,0
7.6914,0,0,0,2.18068283801681,0,0,0,0,0,0
7.6932,0,0,0,2.18054452098826,0,0,0,0,0,0
7.695,0,0,0,2.18040604344163,0,0,0,0,0,0
7.6968,0,0,0,2.18026740649267,0,0,0,0,0,0
7.6986,0,0,0,2.18012861125638,0,0,0,0,0,0
7.7004,0,0,0,2.17998965884706,0,0,0,0,0,0
7.7022,0,0,0,2.17985055037825,0,0,0,0,0,0
7.704,0,0,0,2.17971128696274,0,0,0,0,0,0
7.7058,0,0,0,2.1795718697126,0,0,0,0,0,0
7.7076,0,0,0,2.17943229973916,0,0,0,0,0,0
7.7094,0,0,0,2.17929257815301,0,0,0,0,0,0
7.7112,0,0,0,2.17915270606399,0,0,0,0,0,0
7.713,0,0,0,2.17901268458123,0,0,0,0,0,0
7.7148,0,0,0,2.17887251481309,0,0,0,0,0,0
7.7166,0,0,0,2.17873219786722,0,0,0,0,0,0
7.7184,0,0,0,2.17859173485051,0,0,0,0,0,0
7.7202,0,0,0,2.17845112686912,0,0,0,0,0,0
7.722,0,0,0,2.17831037502848,0,0,0,0,0,0
7.7238,0,0,0,2.17816948043327,0,0,0,0,0,0
7.7256,0,0,0,2.17802844418743,0,0,0,0,0,0
7.7274,0,0,0,2.17788726739418,0,0,0,0,0,0
7.7292,0,0,0,2.17774595115599,0,0,0,0,0,0
7.731,0,0,0,2.17760449657459,0,0,0,0,0,0
7.7328,0,0,0,2.17746290475097,0,0,0,0,0,0
7.7346,0,0,0,2.17732117678539,0,0,0,0,0,0
7.7364,0,0,0,2.17717931377737,0,0,0,0,0,0
7.7382,0,0,0,2.17703731682569,0,0,0,0,0,0
7.74,0,0,0,2.17689518702839,0,0,0,0,0,0
7.7418,0,0,0,2.17675292548277,0,0,0,0,0,0
7.7436,0,0,0,2.17661053328542,0,0,0,0,0,0
7.7454,0,0,0,2.17646801153214,0,0,0,0,0,0
7.7472,0,0,0,2.17632536131803,0,0,0,0,0,0
7.749,0,0,0,2.17618258373745,0,0,0,0,0,0
7.7508,0,0,0,2.17603967988401,0,0,0,0,0,0
7.7526,0,0,0,2.17589665085058,0,0,0,0,0,0
7.7544,0,0,0,2.17575349772931,0,0,0,0,0,0
7.7562,0,0,0,2.17561022161159,0,0,0,0,0,0
7.758,0,0,0,2.17546682358809,0,0,0,0,0,0
7.7598,0,0,0,2.17532330474873,0,0,0,0,0,0
7.7616,0,0,0,2.17517966618269,0,0,0,0,0,0
7.7634,0,0,0,2.17503590897843,0,0,0,0,0,0
7.7652,0,0,0,2.17489203422366,0,0,0,0,0,0
7.767,0,0,0,2.17474804300534,0,0,0,0,0,0
7.7688,0,0,0,2.17460393640972,0,0,0,0,0,0
7.7706,0,0,0,2.17445971552228,0,0,0,0,0,0
7.7724,0,0,0,2.17431538142779,0,0,0,0,0,0
7.7742,0,0,0,2.17417093521026,0,0,0,0,0,0
7.776,0,0,0,2.17402637795299,0,0,0,0,0,0
7.7778,0,0,0,2.1738817107385,0,0,0,0,0,0
7.7796,0,0,0,2.17373693327141,0,0,0,0,0,0
7.7814,0,0,0,2.17359204260285,0,0,0,0,0,0
7.7832,0,0,0,2.17344703973252,0,0,0,0,0,0
7.785,0,0,0,2.1733019259379,0,0,0,0,0,0
7.7868,0,0,0,2.1731567024939,0,0,0,0,0,0
7.7886,0,0,0,2.17301137067289,0,0,0,0,0,0
7.7904,0,0,0,2.17286593174466,0,0,0,0,0,0
7.7922,0,0,0,2.17272038697648,0,0,0,0,0,0
7.794,0,0,0,2.17257473763302,0,0,0,0,0,0
7.7958,0,0,0,2.17242898497642,0,0,0,0,0,0
7.7976,0,0,0,2.17228313026624,0,0,0,0,0,0
7.7994,0,0,0,2.17213717475951,0,0,0,0,0,0
7.8012,0,0,0,2.17199111971067,0,0,0,0,0,0
7.803,0,0,0,2.17184496637163,0,0,0,0,0,0
7.8048,0,0,0,2.17169871599173,0,0,0,0,0,0
7.8066,0,0,0,2.17155236981775,0,0,0,0,0,0
7.8084,0,0,0,2.17140592909391,0,0,0,0,0,0
7.8102,0,0,0,2.17125939506188,0,0,0,0,0,0
7.812,0,0,0,2.17111276896076,0,0,0,0,0,0
7.8138,0,0,0,2.17096605202712,0,0,0,0,0,0
7.8156,0,0,0,2.17081924549493,0,0,0,0,0,0
7.8174,0,0,0,2.17067235059564,0,0,0,0,0,0
7.8192,0,0,0,2.17052536855812,0,0,0,0,0,0
7.821,0,0,0,2.17037830060869,0,0,0,0,0,0
7.8228,0,0,0,2.1702311479711,0,0,0,0,0,0
7.8246,0,0,0,2.17008391186656,0,0,0,0,0,0
7.8264,0,0,0,2.16993659351372,0,0,0,0,0,0
7.8282,0,0,0,2.16978919412866,0,0,0,0,0,0
7.83,0,0,0,2.16964171492491,0,0,0,0,0,0
7.8318,0,0,0,2.16949415711344,0,0,0,0,0,0
7.8336,0,0,0,2.16934652190266,0,0,0,0,0,0
7.8354,0,0,0,2.16919881049842,0,0,0,0,0,0
7.8372,0,0,0,2.16905102410402,0,0,0,0,0,0
7.839,0,0,0,2.16890316392021,0,0,0,0,0,0
7.8408,0,0,0,2.16875523114515,0,0,0,0,0,0
7.8426,0,0,0,2.16860722697447,0,0,0,0,0,0
7.8444,0,0,0,2.16845915260123,0,0,0,0,0,0
7.8462,0,0,0,2.16831100921595,0,0,0,0,0,0
7.848,0,0,0,2.16816279800657,0,0,0,0,0,0
7.8498,0,0,0,2.16801452015847,0,0,0,0,0,0
7.8516,0,0,0,2.1678661768545,0,0,0,0,0,0
7.8534,0,0,0,2.16771776927492,0,0,0,0,0,0
7.8552,0,0,0,2.16756929859745,0,0,0,0,0,0
7.857,0,0,0,2.16742076599725,0,0,0,0,0,0
7.8588,0,0,0,2.16727217264692,0,0,0,0,0,0
7.8606,0,0,0,2.1671235197165,0,0,0,0,0,0
7.8624,0,0,0,2.16697480837347,0,0,0,0,0,0
7.8642,0,0,0,2.16682603978276,0,0,0,0,0,0
7.866,0,0,0,2.16667721510674,0,0,0,0,0,0
7.8678,0,0,0,2.16652833550522,0,0,0,0,0,0
7.8696,0,0,0,2.16637940213545,0,0,0,0,0,0
7.8714,0,0,0,2.16623041615213,0,0,0,0,0,0
7.8732,0,0,0,2.16608137870738,0,0,0,0,0,0
7.875,0,0,0,2.16593229095079,0,0,0,0,0,0
7.8768,0,0,0,2.16578315402938,0,0,0,0,0,0
7.8786,0,0,0,2.1656339690876,0,0,0,0,0,0
7.8804,0,0,0,2.16548473726737,0,0,0,0,0,0
7.8822,0,0,0,2.16533545970803,0,0,0,0,0,0
7.884,0,0,0,2.16518613754636,0,0,0,0,0,0
7.8858,0,0,0,2.1650367719166,0,0,0,0,0,0
7.8876,0,0,0,2.16488736395042,0,0,0,0,0,0
7.8894,0,0,0,2.16473791477693,0,0,0,0,0,0
7.8912,0,0,0,2.16458842552269,0,0,0,0,0,0
7.893,0,0,0,2.16443889731169,0,0,0,0,0,0
7.8948,0,0,0,2.16428933126538,0,0,0,0,0,0
7.8966,0,0,0,2.16413972850264,0,0,0,0,0,0
7.8984,0,0,0,2.16399009013979,0,0,0,0,0,0
7.9002,0,0,0,2.16384041729059,0,0,0,0,0,0
7.902,0,0,0,2.16369071106625,0,0,0,0,0,0
7.9038,0,0,0,2.16354097257543,0,0,0,0,0,0
7.9056,0,0,0,2.16339120292422,0,0,0,0,0,0
7.9074,0,0,0,2.16324140321614,0,0,0,0,0,0
7.9092,0,0,0,2.16309157455218,0,0,0,0,0,0
7.911,0,0,0,2.16294171803075,0,0,0,0,0,0
7.9128,0,0,0,2.16279183474772,0,0,0,0,0,0
7.9146,0,0,0,2.16264192579638,0,0,0,0,0,0
7.9164,0,0,0,2.16249199226747,0,0,0,0,0,0
7.9182,0,0,0,2.16234203524919,0,0,0,0,0,0
7.92,0,0,0,2.16219205582716,0,0,0,0,0,0
7.9218,0,0,0,2.16204205508445,0,0,0,0,0,0
7.9236,0,0,0,2.16189203410157,0,0,0,0,0,0
7.9254,0,0,0,2.16174199395647,0,0,0,0,0,0
7.9272,0,0,0,2.16159193572456,0,0,0,0,0,0
7.929,0,0,0,2.16144186047866,0,0,0,0,0,0
7.9308,0,0,0,2.16129176928907,0,0,0,0,0,0
7.9326,0,0,0,2.16114166322349,0,0,0,0,0,0
7.9344,0,0,0,2.1609915433471,0,0,0,0,0,0
7.9362,0,0,0,2.16084141072249,0,0,0,0,0,0
7.938,0,0,0,2.16069126640972,0,0,0,0,0,0
7.9398,0,0,0,2.16054111146628,0,0,0,0,0,0
7.9416,0,0,0,2.16039094694709,0,0,0,0,0,0
7.9434,0,0,0,2.16024077390454,0,0,0,0,0,0
7.9452,0,0,0,2.16009059338843,0,0,0,0,0,0
7.947,0,0,0,2.15994040644603,0,0,0,0,0,0
7.9488,0,0,0,2.15979021412203,0,0,0,0,0,0
7.9506,0,0,0,2.15964001745857,0,0,0,0,0,0
7.9524,0,0,0,2.15948981749524,0,0,0,0,0,0
7.9542,0,0,0,2.15933961526906,0,0,0,0,0,0
